site,year,month,micro,TAD,janzenDscore,TAD_elevCorr,janzenDscore_elevCorr,macro,foliage,flora,snow_source_flag,height_notes,snowdepth,latitude,veg_structure,foliage_cover,height,elevation_change,snow_presence
CO,2011,6,soil,-4.36646,-0.36277667104489947,-11.484193603487522,-0.5874333598649429,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,50.291111111111114,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2011,7,soil,-4.247200000000001,-0.3633844355730393,-11.364933603487525,-0.5880411243930828,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2011,8,soil,-6.400699999999999,-0.7255791925669126,-13.51843360348752,-0.950235881386956,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2011,9,soil,-0.9635999999999996,-0.09063421394819499,-8.081333603487522,-0.31529090276823846,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0,40.031074600000004,263.77112810444856,0,-0.12,1802,no snow
CO,2011,10,soil,2.3984,0.21014849312641354,-4.719333603487521,-0.014508195693629933,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,3.089855072463768,40.03750850724638,231.1638931465812,0,-0.12,1802,snow
CO,2011,11,soil,-1.9804579999999998,-0.3176882603963858,-9.098191603487521,-0.5423449492164293,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,15.987166666666667,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2011,12,soil,-4.38638,-0.8758349850843256,-11.504113603487522,-1.100491673904369,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,31.63305376344086,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2012,1,soil,-3.7223,-0.6621032925944883,-10.840033603487523,-0.8867599814145317,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,37.8796847826087,40.042766989130435,204.5137491906319,0,-0.12,1802,snow
CO,2012,2,soil,-4.21008,-0.8562231131929791,-11.327813603487524,-1.0808798020130226,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,63.023084337349395,40.043829120481924,199.1308356346818,0,-0.12,1802,snow
CO,2012,3,soil,8.98335,0.4749049248850337,1.8656163965124772,0.25024823606499025,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,56.53950537634409,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2012,4,soil,1.4226200000000002,0.12441255536354671,-5.695113603487521,-0.10024413345649676,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,31.55827777777778,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2012,5,soil,0.39676000000000045,0.03369043434589198,-6.720973603487521,-0.1909662544741515,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0.9827956989247312,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2012,6,soil,0.6746999999999979,0.04435545255348329,-6.443033603487524,-0.1803012362665602,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2012,7,soil,-2.0409000000000006,-0.18974557027462857,-9.158633603487523,-0.41440225909467204,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2012,8,soil,-2.762699999999999,-0.3004880310632159,-9.880433603487521,-0.5251447198832594,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2012,9,soil,-0.4383999999999997,-0.03487746522114913,-7.5561336034875195,-0.2595341540411926,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2012,10,soil,1.6666000000000003,0.16625358362667197,-5.451133603487521,-0.058403105193371496,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0.7376344086021505,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2012,11,soil,-1.186,-0.16350648680308894,-8.303733603487522,-0.3881631756231324,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,6.806844444444445,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2012,12,soil,-1.8021000000000003,-0.21285968168288683,-8.919833603487522,-0.4375163705029303,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,24.506172043010753,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2013,1,soil,0.26949999999999985,0.02732838552429611,-6.848233603487521,-0.19732830329574735,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2013,2,soil,-6.2071,-1.2107079045092566,-13.324833603487523,-1.4353645933293,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2013,3,soil,-3.2867,-0.3319466637289411,-10.404433603487522,-0.5566033525489846,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2013,4,soil,-1.8881999999999999,-0.2028905862590407,-9.005933603487524,-0.4275472750790842,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2013,5,soil,0.04800000000000049,0.004425911121123999,-7.06973360348752,-0.22023077769891947,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2013,6,soil,2.9848,0.1809904243724963,-4.132933603487523,-0.043666264447547176,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2013,7,soil,-0.18029999999999902,-0.015382275222515108,-7.298033603487521,-0.2400389640425586,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2013,8,soil,-2.402100000000001,-0.24935853533632002,-9.519833603487523,-0.4740152241563635,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2013,9,soil,3.9718,0.38735001588778045,-3.1459336034875225,0.16269332706773698,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.024671625,296.2215975096339,0,-0.12,1802,no snow
CO,2014,2,soil,-6.45532,-3.838771222810521,-13.573053603487523,-4.063427911630565,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.019174121212124,324.0831116453991,0,-0.12,1802,snow
CO,2014,3,soil,-5.202500000000001,-0.7989090274291112,-12.320233603487523,-1.0235657162491547,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2014,4,soil,-2.93974,-0.33102886062557235,-10.057473603487523,-0.5556855494456159,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2014,5,soil,2.12346,0.15353518670391408,-4.994273603487522,-0.07112150211612939,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2014,6,soil,0.04612000000000016,0.0034348495984932374,-7.071613603487523,-0.22122183922155023,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2014,7,soil,-0.8932000000000002,-0.07702392428115076,-8.010933603487523,-0.3016806131011942,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2014,8,soil,-2.5525199999999995,-0.254396949985524,-9.67025360348752,-0.47905363880556745,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2014,9,soil,2.720319999999999,0.2235275639964429,-4.397413603487522,-0.001129124823600558,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2014,10,soil,-2.3995800000000003,-0.3042002231407855,-9.517313603487523,-0.528856911960829,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2014,11,soil,-4.500883999999999,-0.6930337690353302,-11.618617603487522,-0.9176904578553737,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,15.386296875000001,40.05401859375,147.4902794025345,0,-0.12,1802,snow
CO,2014,12,soil,-3.03172,-1.1083392266913472,-10.149453603487522,-1.3329959155113906,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.04882319736842,173.82070413919803,0,-0.12,1802,snow
CO,2015,1,soil,-4.24674,-0.6824537472600126,-11.364473603487522,-0.9071104360800561,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2015,2,soil,-5.40798,-0.9845320874945217,-12.525713603487521,-1.2091887763145652,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2015,3,soil,-1.3902,-0.1279683722145196,-8.507933603487523,-0.35262506103456304,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042766989130435,204.5137491906319,0,-0.12,1802,snow
CO,2015,4,soil,2.218322,0.3102174717915227,-4.899411603487521,0.08556078297147923,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2015,5,soil,-3.5142340000000005,-0.5765035713250178,-10.631967603487524,-0.8011602601450614,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2015,6,soil,-1.7811000000000003,-0.13691350740673436,-8.898833603487521,-0.36157019622677783,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2015,7,soil,-1.4380999999999986,-0.1371343661530305,-8.555833603487521,-0.36179105497307396,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2015,8,soil,-1.8697999999999997,-0.16849087204873978,-8.987533603487524,-0.3931475608687832,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2015,9,soil,-5.1934000000000005,-0.5682618110627184,-12.311133603487523,-0.7929184998827619,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2015,10,soil,2.352800000000001,0.20114421022558573,-4.76493360348752,-0.023512478594457736,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2015,11,soil,-2.4184,-0.290584901974339,-9.536133603487524,-0.5152415907943825,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,15.6049,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2015,12,soil,-3.355,-0.49820188392798004,-10.472733603487523,-0.7228585727480235,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2016,1,soil,-5.520899999999999,-1.026904240742623,-12.638633603487524,-1.2515609295626664,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042766989130435,204.5137491906319,0,-0.12,1802,snow
CO,2016,2,soil,-4.8963,-0.693562462837059,-12.014033603487523,-0.9182191516571026,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2016,3,soil,-3.389,-0.4558726523569696,-10.506733603487522,-0.680529341177013,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2016,4,soil,-1.3294000000000001,-0.14957452479226413,-8.447133603487522,-0.3742312136123076,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2016,5,soil,1.8508999999999998,0.18759370703937195,-5.266833603487522,-0.03706298178067152,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2016,6,soil,-1.1350999999999996,-0.0840072731837396,-8.25283360348752,-0.3086639620037831,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2016,7,soil,-5.318899999999999,-0.5405749004015545,-12.436633603487522,-0.765231589221598,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2016,8,soil,1.8064,0.13494377846344938,-5.311333603487522,-0.0897129103565941,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2016,9,soil,-0.9849999999999994,-0.09681776799556784,-8.102733603487522,-0.3214744568156113,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2016,10,soil,0.03620000000000001,0.003487808188347164,-7.081533603487521,-0.22116888063169632,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,1802,no snow
CO,2016,11,soil,-0.3982999999999999,-0.03733487133063259,-7.516033603487521,-0.26199156015067604,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,15.6049,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2016,12,soil,-2.9389000000000003,-0.5599483188426319,-10.056633603487523,-0.7846050076626754,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2017,1,soil,-3.8777,-0.9369618406845354,-10.995433603487523,-1.161618529504579,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
CO,2017,2,soil,-3.5242,-0.41883031751869154,-10.641933603487523,-0.643487006338735,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",single_avg,from metadata,16.143,40.042457666666664,206.08140471745244,0,-0.12,1802,snow
