"","julian","mean","max","min","elevation","micro"
"1899",124,11.2953669201389,22.7865,-0.061486,"mid","air"
"1900",125,12.5482791666667,24.2656,2.1959,"mid","air"
"1901",126,12.4692152777778,21.7618,1.7533,"mid","air"
"1902",127,12.3479920138889,19.822,2.5481,"mid","air"
"1903",128,11.3390327847222,19.9338,-1.4321,"mid","air"
"1904",129,9.34618613194444,15.5095,-1.6107,"mid","air"
"1905",130,10.4194797569444,16.3334,0.29659,"mid","air"
"1906",131,9.75185833333333,16.8443,3.5482,"mid","air"
"1907",132,7.51739145138889,18.8342,-1.1543,"mid","air"
"1908",133,8.64893750347222,20.3076,-1.5386,"mid","air"
"1909",134,11.3299034722222,20.3691,3.6599,"mid","air"
"1910",135,13.3761597222222,20.3963,2.3333,"mid","air"
"1911",136,13.633028125,22.4648,2.0686,"mid","air"
"1912",137,12.8736215277778,21.7558,2.1512,"mid","air"
"1913",138,12.9062746527778,20.806,1.366,"mid","air"
"1914",139,12.9372108333333,24.4217,-2.5169,"mid","air"
"1915",140,13.0888497569444,26.6715,-4.0829,"mid","air"
"1916",141,13.6135743055556,24.1528,1.4907,"mid","air"
"1917",142,13.4284923611111,23.2913,5.112,"mid","air"
"1918",143,13.8795326388889,24.3805,5.1618,"mid","air"
"1919",144,13.7337204861111,24.6292,6.7397,"mid","air"
"1920",145,15.0953802083333,23.5419,8.7926,"mid","air"
"1921",146,16.2471454861111,24.0282,8.5202,"mid","air"
"1922",147,15.7162545138889,24.1124,6.918,"mid","air"
"1923",148,14.5435302083333,22.6132,4.1747,"mid","air"
"1924",149,13.8149743055556,22.0067,7.0298,"mid","air"
"1925",150,13.4260624479167,23.0027,-0.80669,"mid","air"
"1926",151,16.1667482638889,22.7131,1.8191,"mid","air"
"1927",152,17.6787496527778,23.2922,6.67,"mid","air"
"1928",153,17.4967034722222,24.0154,10.1757,"mid","air"
"1929",154,17.6201506944444,26.0541,9.4957,"mid","air"
"1930",155,17.7809555555556,22.5853,8.8663,"mid","air"
"1931",156,17.2260243055556,22.9998,9.4987,"mid","air"
"1932",157,17.9300041666667,23.0417,12.8535,"mid","air"
"1933",158,18.3362777777778,25.0421,12.6836,"mid","air"
"1934",159,18.8890690972222,25.7884,10.9767,"mid","air"
"1935",160,19.0141774305556,24.6025,10.5717,"mid","air"
"1936",161,19.1279753472222,23.3782,11.4639,"mid","air"
"1937",162,18.9249163194444,23.5922,12.8425,"mid","air"
"1938",163,18.3749881944444,22.6457,12.8323,"mid","air"
"1939",164,16.8594440972222,22.7164,7.8528,"mid","air"
"1940",165,16.7126305555556,21.5554,7.6412,"mid","air"
"1941",166,16.777821875,22.8834,7.9515,"mid","air"
"1942",167,15.9512927083333,23.4665,10.1861,"mid","air"
"1943",168,16.44215625,24.0302,7.5747,"mid","air"
"1944",169,16.228009375,24.483,7.3651,"mid","air"
"1945",170,15.3438798611111,22.264,5.9973,"mid","air"
"1946",171,15.5936170138889,22.2929,7.5663,"mid","air"
"1947",172,16.8498125,23.1781,9.5258,"mid","air"
"1948",173,18.6088833333333,25.1403,11.876,"mid","air"
"1949",174,18.7130357638889,24.1279,12.9573,"mid","air"
"1950",175,18.018734375,24.1167,12.0371,"mid","air"
"1951",176,18.4477604166667,25.7705,11.7497,"mid","air"
"1952",177,19.4379635416667,26.0577,12.0056,"mid","air"
"1953",178,19.5924454861111,25.2618,13.1408,"mid","air"
"1954",179,19.1297548611111,24.5656,13.7751,"mid","air"
"1955",180,17.9023600694444,24.3014,13.9096,"mid","air"
"1956",181,16.9632659722222,23.0967,12.1299,"mid","air"
"1957",182,16.8853923611111,23.1211,7.2199,"mid","air"
"1958",183,17.640046875,25.6785,7.766,"mid","air"
"1959",184,18.47554375,23.8,9.8117,"mid","air"
"1960",185,19.2433027777778,23.6937,11.3843,"mid","air"
"1961",186,19.2909041666667,24.5407,13.373,"mid","air"
"1962",187,18.7877038194444,23.7617,13.287,"mid","air"
"1963",188,18.4761760416667,23.907,14.177,"mid","air"
"1964",189,18.5376204861111,25.2011,14.1455,"mid","air"
"1965",190,18.684278125,24.9021,14.499,"mid","air"
"1966",191,18.1174677083333,25.598,13.1258,"mid","air"
"1967",192,16.7973614583333,25.8611,10.3894,"mid","air"
"1968",193,17.0411399305556,25.0378,12.1004,"mid","air"
"1969",194,17.8684329861111,22.1942,11.9767,"mid","air"
"1970",195,18.6009927083333,23.9722,14.8775,"mid","air"
"1971",196,17.8755708333333,23.3239,12.9236,"mid","air"
"1972",197,17.1408489583333,23.0921,11.3872,"mid","air"
"1973",198,16.9266493055556,20.8611,11.3613,"mid","air"
"1974",199,16.8375263888889,20.1754,13.6408,"mid","air"
"1975",200,16.966353125,21.1866,13.3303,"mid","air"
"1976",201,17.4417451388889,22.0256,12.4878,"mid","air"
"1977",202,17.5746121527778,24.4317,12.2074,"mid","air"
"1978",203,17.1158385416667,23.8942,11.7071,"mid","air"
"1979",204,17.7585659722222,23.6991,13.7961,"mid","air"
"1980",205,18.8642934027778,22.2758,15.1041,"mid","air"
"1981",206,19.1131892361111,22.8484,16.329,"mid","air"
"1982",207,19.2391045138889,24.062,14.6453,"mid","air"
"1983",208,18.8623923611111,24.7639,13.711,"mid","air"
"1984",209,18.815434375,24.7939,13.1734,"mid","air"
"1985",210,19.5886694444444,27.1847,13.5722,"mid","air"
"1986",211,18.9867673611111,25.6656,13.1166,"mid","air"
"1987",212,18.3452868055556,23.8085,12.4948,"mid","air"
"1988",213,18.6935041666667,24.5533,14.0198,"mid","air"
"1989",214,18.35573125,23.4632,11.5188,"mid","air"
"1990",215,18.6663579861111,26.3231,10.5714,"mid","air"
"1991",216,18.0739152777778,25.8348,10.6223,"mid","air"
"1992",217,18.3768135416667,25.8853,11.7839,"mid","air"
"1993",218,18.4961677083333,24.7314,12.698,"mid","air"
"1994",219,18.7520503472222,25.095,13.41,"mid","air"
"1995",220,18.8004399305556,24.0342,12.7359,"mid","air"
"1996",221,19.1274736111111,24.3053,12.3672,"mid","air"
"1997",222,19.5233027777778,22.9703,13.5411,"mid","air"
"1998",223,19.9481239583333,22.54,12.7533,"mid","air"
"1999",224,19.2249611111111,21.9299,15.4093,"mid","air"
"2000",225,17.8138177083333,24.1362,11.5577,"mid","air"
"2001",226,16.1908315972222,24.1874,9.1193,"mid","air"
"2002",227,15.6103204861111,21.9266,7.8522,"mid","air"
"2003",228,16.0193663194444,21.2342,8.6315,"mid","air"
"2004",229,15.4504704861111,20.7784,7.4696,"mid","air"
"2005",230,15.9901982638889,22.1279,9.8558,"mid","air"
"2006",231,16.2792805555556,22.051,8.3457,"mid","air"
"2007",232,15.9925114583333,23.0334,6.9575,"mid","air"
"2008",233,14.2903928125,20.3796,0.94182,"mid","air"
"2009",234,13.5349162847222,21.1937,0.86439,"mid","air"
"2010",235,13.0017163194444,21.4438,2.7484,"mid","air"
"2011",236,13.4990333333333,21.6532,1.2356,"mid","air"
"2012",237,12.4664232638889,21.1654,3.0348,"mid","air"
"2013",238,12.1107131944444,18.5506,3.7054,"mid","air"
"2014",239,13.2841694444444,19.0701,8.9599,"mid","air"
"2015",240,14.67261875,20.3953,8.2333,"mid","air"
"2016",241,16.1084472222222,20.9748,10.2966,"mid","air"
"2017",242,16.7823003472222,20.8889,10.2215,"mid","air"
"2018",243,17.0144069444444,22.6119,7.4495,"mid","air"
"2019",244,16.4885520833333,23.6397,4.5464,"mid","air"
"2020",245,16.1511208333333,23.7275,2.5273,"mid","air"
"2021",246,15.5293493055556,25.2017,2.8464,"mid","air"
"2022",247,14.6178430555556,24.1089,2.49,"mid","air"
"2023",248,14.8816190972222,20.1607,7.5757,"mid","air"
"2024",249,15.5916128472222,19.1406,9.1124,"mid","air"
"2025",250,14.7908173611111,21.0437,8.074,"mid","air"
"2026",251,14.678909375,21.9118,4.963,"mid","air"
"2027",252,14.8368402777778,21.0081,6.5444,"mid","air"
"2028",253,13.6812184027778,20.2734,3.73,"mid","air"
"2029",254,13.7886416666667,19.8946,6.09,"mid","air"
"2030",255,13.503628125,21.7828,7.3,"mid","air"
"2031",256,13.5185270833333,21.5207,4.9635,"mid","air"
"2032",257,14.3566121527778,20.7082,1.1027,"mid","air"
"2033",258,13.8476930555556,19.9874,3.2033,"mid","air"
"2034",259,12.215671875,22.1839,1.9759,"mid","air"
"2035",260,12.4671736111111,21.6495,1.8133,"mid","air"
"2036",261,13.8031059027778,20.9745,5.8165,"mid","air"
"2037",262,12.4678651736111,18.3316,0.66338,"mid","air"
"2038",263,11.2774545138889,19.1645,0.69027,"mid","air"
"2039",264,11.5850915972222,18.9054,-0.4097,"mid","air"
"2040",265,12.8660861111111,21.856,2.3999,"mid","air"
"2041",266,13.3708638888889,20.49,6.2778,"mid","air"
"2042",267,13.9752072916667,21.5288,7.4812,"mid","air"
"2043",268,14.2200489583333,22.8023,8.529,"mid","air"
"2044",269,11.8476739583333,22.0638,2.1718,"mid","air"
"2045",270,9.35356618055556,19.8782,-2.2524,"mid","air"
"2046",271,8.14091520138889,17.0985,-2.957,"mid","air"
"2047",272,8.39434943055556,15.0765,-0.54435,"mid","air"
"2048",273,10.720021875,18.2636,3.9651,"mid","air"
"2049",274,12.9961798611111,21.6364,5.5444,"mid","air"
"2050",275,11.86415625,19.9343,1.0896,"mid","air"
"2051",276,10.0959910416667,18.4083,-0.1965,"mid","air"
"2052",277,9.08459868055555,20.3511,-1.7498,"mid","air"
"2053",278,8.54552517361111,20.1488,-1.2236,"mid","air"
"2054",279,8.82107017361111,18.5147,0.70338,"mid","air"
"2055",280,9.76302395833333,16.907,3.6121,"mid","air"
"2056",281,9.71191284722222,15.5354,2.9416,"mid","air"
"2057",282,8.632659375,16.1682,2.4581,"mid","air"
"2058",283,7.41347291666667,16.9711,2.4122,"mid","air"
"2059",284,8.24089548611111,18.7763,1.9424,"mid","air"
"2060",285,7.70436872569444,18.6094,0.098453,"mid","air"
"2061",286,9.873346875,16.221,2.7382,"mid","air"
"2062",287,10.5135225694444,15.0799,5.3308,"mid","air"
"2063",288,9.50323472222222,14.0758,3.4258,"mid","air"
"2064",289,8.28638208680556,16.3889,-1.8269,"mid","air"
"2065",290,7.84564172118056,15.7444,-1.6455,"mid","air"
"2066",291,9.07138488020833,16.1963,-0.93638,"mid","air"
"2067",292,10.539671875,16.7457,2.6227,"mid","air"
"2068",293,11.3994361111111,17.9909,2.7706,"mid","air"
"2069",294,12.1202447916667,16.4079,4.0934,"mid","air"
"2070",295,11.2259100347222,15.7754,-3.2658,"mid","air"
"2071",296,10.2347784722222,17.2366,-3.624,"mid","air"
"2072",297,9.22335628472222,16.779,-2.9733,"mid","air"
"2073",298,7.19737584722222,15.7189,-1.7861,"mid","air"
"2074",299,5.36750225694444,11.3956,-3.8785,"mid","air"
"2075",300,6.77143444444444,13.1248,-3.5797,"mid","air"
"2076",301,8.85725555555556,11.98,5.4218,"mid","air"
"2077",302,7.37422640625,14.43,-0.66536,"mid","air"
"2078",303,4.05797901388889,16.63,-3.9992,"mid","air"
"2079",304,5.61061255902778,16.49,-4.6061,"mid","air"
"2080",305,7.02570486111111,14.1,-3.8902,"mid","air"
"2081",306,5.98764004618056,12.5977,-4.4054,"mid","air"
"2082",307,2.11255708333333,13.1697,-6.9715,"mid","air"
"2083",308,4.12700371875,12.6159,-8.0366,"mid","air"
"2084",309,7.35950385416667,13.2402,-4.7927,"mid","air"
"2085",310,9.96640060416667,15.7266,-1.2944,"mid","air"
"2086",311,8.89683706597222,14.8662,-2.4466,"mid","air"
"2087",312,6.86593673611111,14.7299,-5.4162,"mid","air"
"2088",313,7.22142376736111,14.3041,-5.5695,"mid","air"
"2089",314,5.72478638888889,14.1695,-1.0419,"mid","air"
"2090",315,4.27173670138889,14.2013,-2.4949,"mid","air"
"2091",316,0.511705194755245,7.7107,-7.6922,"mid","air"
"2092",317,1.5351216125,6.3922,-7.6396,"mid","air"
"2093",318,3.49457833333333,11.7223,-6.5142,"mid","air"
"2094",319,4.77118733333333,15.1387,-4.6145,"mid","air"
"2095",320,3.26834477791667,13.6663,-6.2846,"mid","air"
"2096",321,4.0545599625,11.2208,-4.884,"mid","air"
"2097",322,5.92130853333333,10.4105,-2.1592,"mid","air"
"2098",323,8.06063833333333,12.3637,1.1635,"mid","air"
"2099",324,6.14704047916667,11.8034,-1.6128,"mid","air"
"2100",325,6.70245208333333,11.8955,1.2666,"mid","air"
"2101",326,7.38595558333333,13.9763,-2.9359,"mid","air"
"2102",327,7.78898520833333,15.1478,-5.7541,"mid","air"
"2103",328,9.00129502262443,14.2955,3.8801,"mid","air"
"2104",329,6.96110317708333,11.7607,-2.3006,"mid","air"
"2105",330,5.14669578231292,12.3356,-6.7886,"mid","air"
"2106",331,2.28218425,8.7416,-9.4292,"mid","air"
"2107",332,1.41432847222222,8.0809,-11.4192,"mid","air"
"2108",333,-0.222580079166667,3.868,-4.176,"mid","air"
"2109",334,-1.32069430555556,5.5146,-7.2477,"mid","air"
"2110",335,1.03842317916667,7.3009,-7.1403,"mid","air"
"2111",336,0.0857041197183099,7.1375,-9.1556,"mid","air"
"2112",337,-1.47168375,4.066,-9.8328,"mid","air"
"2113",338,-1.26744106329114,1.3032,-3.4766,"mid","air"
"2114",339,-5.17215,-2.9779,-6.4717,"mid","air"
"2115",340,-6.56466,-5.845,-6.9636,"mid","air"
"2116",1,-0.187513333333333,8.1616,-6.5272,"high","air"
"2117",2,-0.1952825,10.201,-8.0329,"high","air"
"2118",3,-0.73184275,9.3423,-8.78,"high","air"
"2119",4,0.910943866666667,9.0265,-9.65,"high","air"
"2120",5,2.06007753333333,10.2778,-6.03,"high","air"
"2121",6,0.713080833333333,9.809,-5.97,"high","air"
"2122",7,-1.61516355140187,8.0387,-9.19,"high","air"
"2123",8,-2.50746431192661,5.7224,-9.5691,"high","air"
"2124",9,0.287711111111111,8.1672,-10.0541,"high","air"
"2125",10,6.36754791666667,9.5416,3.7137,"high","air"
"2126",11,4.4371170212766,6.4168,2.3606,"high","air"
"2127",12,1.03499216,5.3792,-8.5431,"high","air"
"2128",13,1.38840362604167,4.9156,-1.2317,"high","air"
"2129",14,1.25801661458333,8.0999,-4.4744,"high","air"
"2130",15,1.30102645833333,7.2545,-4.3662,"high","air"
"2131",16,-1.67430645833333,4.7427,-6.5448,"high","air"
"2132",17,-3.56268298958333,2.0322,-10.6247,"high","air"
"2133",18,-1.3954497254902,3.7804,-6.8424,"high","air"
"2134",19,-0.642183236363636,5.1494,-6.29,"high","air"
"2135",20,-0.806897175,4.2525,-7.36,"high","air"
"2136",21,-2.74222389784946,2.8967,-8.42,"high","air"
"2137",22,-2.49986067777778,5.0254,-9.81,"high","air"
"2138",23,-2.88576962416667,3.6595,-9.6474,"high","air"
"2139",24,-4.63506743333333,0.036258,-10.5,"high","air"
"2140",25,-4.58181663551402,4.7685,-12.67,"high","air"
"2141",26,1.78931427083333,9.7605,-4.4967,"high","air"
"2142",27,2.85692944036697,9.6661,-8.56,"high","air"
"2143",28,2.09701094827586,8.0397,-9.77,"high","air"
"2144",29,4.54336266666667,9.0146,-0.61,"high","air"
"2145",30,4.42025333333333,8.95,1.0739,"high","air"
"2146",31,2.455183675,9.19,-4.2824,"high","air"
"2147",32,0.514350408602151,9.43,-5.8303,"high","air"
"2148",33,0.372088194444444,7.56,-4.1494,"high","air"
"2149",34,0.59918375,7.8396,-5.96,"high","air"
"2150",35,0.583194722222222,7.1261,-3.4137,"high","air"
"2151",36,-2.33432214141414,2.1135,-6.212,"high","air"
"2152",37,-0.918880953333333,2.9561,-4.7399,"high","air"
"2153",38,0.760909733333333,7.2202,-6.18,"high","air"
"2154",39,2.48591140186916,11.6461,-4.28,"high","air"
"2155",40,4.88150434782609,13.1471,-3.1033,"high","air"
"2156",41,7.91304312,12.4293,-0.80044,"high","air"
"2157",42,6.34734270833333,12.1409,1.9426,"high","air"
"2158",43,3.69805869791667,11.2202,-4.4229,"high","air"
"2159",44,1.36544587155963,10.145,-7.2843,"high","air"
"2160",45,0.499869166666667,8.9214,-10.9673,"high","air"
"2161",46,0.151939166666667,9.6454,-11.2092,"high","air"
"2162",47,1.617735,11.5463,-10.1736,"high","air"
"2163",48,1.97418408333333,11.7813,-10.1919,"high","air"
"2164",49,2.0204962825,11.2476,-4.29,"high","air"
"2165",50,-2.10887332773109,4.4805,-8.179,"high","air"
"2166",51,-3.09694616666667,4.701,-8.7748,"high","air"
"2167",52,-0.396175833333333,6.9304,-6.6278,"high","air"
"2168",53,1.71731678504673,8.8364,-4.75,"high","air"
"2169",54,5.0972426875,9.4396,-1.4908,"high","air"
"2170",55,4.56436972477064,11.0369,-15.37,"high","air"
"2171",56,2.37528166666667,8.482,-13.85,"high","air"
"2172",57,1.37825170833333,9.7903,-12.82,"high","air"
"2173",58,0.725299725,9.5596,-10.41,"high","air"
"2174",59,-2.64393166666667,7.5359,-9.62,"high","air"
"2175",60,-3.23970666666667,7.6253,-11.8702,"high","air"
"2176",61,-1.09132166666667,8.3474,-7.5378,"high","air"
"2177",62,-0.000478151260504202,8.1628,-9.6023,"high","air"
"2178",63,2.39915366666667,9.3805,-8.1597,"high","air"
"2179",64,4.28019583333333,9.8333,-2.22,"high","air"
"2180",65,2.48330591666667,9.0267,-11.57,"high","air"
"2181",66,0.0517687833333333,8.2547,-15.18,"high","air"
"2182",67,-2.331561,7.0716,-10.4897,"high","air"
"2183",68,-5.54606755,7.66,-15.1905,"high","air"
"2184",69,1.49976116666667,10.39,-7.6771,"high","air"
"2185",70,3.99862991666667,8.94,-0.8084,"high","air"
"2186",71,4.60814416666667,9.66,1.4206,"high","air"
"2187",72,1.79592565,10.62,-5.3499,"high","air"
"2188",73,-0.6226185,11.6,-8.566,"high","air"
"2189",74,-0.0284192425,11.19,-4.325,"high","air"
"2190",75,0.274230583333333,10.32,-4.5659,"high","air"
"2191",76,2.569968125,10.09,-0.74136,"high","air"
"2192",77,3.91784797583333,11.98,-1.3322,"high","air"
"2193",78,1.5696125,10.65,-9.8634,"high","air"
"2194",79,-1.10809083333333,9.4455,-12.8306,"high","air"
"2195",80,-0.995818333333333,8.6107,-14.8815,"high","air"
"2196",81,2.13365925,7.2367,-4.2042,"high","air"
"2197",82,1.83963160833333,8.9925,-5,"high","air"
"2198",83,-1.22501957627119,8.3235,-8.8629,"high","air"
"2199",84,-1.35522643835616,5.1002,-6.9278,"high","air"
"2200",85,1.75019236111111,6.6852,-3.82,"high","air"
"2201",86,2.52050833333333,7.1366,-2.83,"high","air"
"2202",87,1.71486097222222,6.5605,-5.76,"high","air"
"2203",88,2.26784569444444,8.33,-3.8,"high","air"
"2204",89,0.545580538028169,10.8,-9.4871,"high","air"
"2205",90,-5.6348875,8.12,-11.4293,"high","air"
"2206",91,-5.54335277777778,5.37,-9.3198,"high","air"
"2207",92,0.274835670833333,8.67,-5.0944,"high","air"
"2208",93,3.89896944444444,8.08,0.8941,"high","air"
"2209",94,3.50067916666667,6.9794,-0.5,"high","air"
"2210",95,3.67980138888889,7.2112,-0.06,"high","air"
"2211",96,4.37899166666667,8.38,1.5489,"high","air"
"2212",97,5.9900375,11.6532,2.19,"high","air"
"2213",98,6.07835352112676,14.2435,-4.72,"high","air"
"2214",99,4.60841690140845,12.9186,-8.14,"high","air"
"2215",100,0.851288888888889,7.871,-9.61,"high","air"
"2216",101,-0.221116986111111,3.85,-2.92,"high","air"
"2217",102,-0.106057291666667,3.93,-2.91,"high","air"
"2218",103,1.00064646478873,5.75,-1.2422,"high","air"
"2219",104,1.38954847222222,6.0939,-4.57,"high","air"
"2220",105,0.374982791666667,5.12,-6.59,"high","air"
"2221",106,1.21732919444444,6.81,-2.2447,"high","air"
"2222",107,0.629215055555556,6.96,-4.8526,"high","air"
"2223",108,2.77770291666667,9.4384,-1.77,"high","air"
"2224",109,5.69096615384615,9.6843,-0.2,"high","air"
"2225",110,4.97038611111111,9.6692,-2.8,"high","air"
"2226",111,5.29397638888889,10.4434,-2.85,"high","air"
"2227",112,6.94458055555556,11.76,3.1,"high","air"
"2228",113,7.59451111111111,11.24,4.9232,"high","air"
"2229",114,3.33891434722222,8.56,-1.7734,"high","air"
"2230",115,-1.31039236111111,4.97,-7.3599,"high","air"
"2231",116,1.50992958333333,4.7235,-1.7,"high","air"
"2232",117,-1.43481464788732,6.83,-6.7241,"high","air"
"2233",118,-0.256429972222222,6.63,-6.1346,"high","air"
"2234",119,-0.420308805555556,3.6,-2.5066,"high","air"
"2235",120,-0.581954583333333,7.27,-4.0687,"high","air"
"2236",121,2.72320263888889,9.06,-1.1462,"high","air"
"2237",122,3.21519902777778,11.86,-3.1103,"high","air"
"2238",123,4.40644430555556,12.99,-1.593,"high","air"
"2239",124,5.05696923611111,14.5,-0.78495,"high","air"
"2240",125,7.46733194444444,14.47,3.1371,"high","air"
"2241",126,7.62980694444444,13.79,5.3391,"high","air"
"2242",127,3.34583847222222,8.8,-0.74243,"high","air"
"2243",128,-1.58561345070423,1.76,-3.37,"high","air"
"2244",129,0.764519055555556,7.96,-1.9489,"high","air"
"2245",130,2.12025225,9.19,-1.2134,"high","air"
"2246",131,6.40787222222222,10.282,1.9088,"high","air"
"2247",132,7.34748611111111,11.86,2.4098,"high","air"
"2248",133,7.15083194444444,11.3744,1.37,"high","air"
"2249",134,6.14927222222222,13.1462,-4.52,"high","air"
"2250",135,7.27455694444444,13.6574,-2.85,"high","air"
"2251",136,4.15691944444444,12.4456,-4.48,"high","air"
"2252",137,2.17972361111111,7.0276,-4.32,"high","air"
"2253",138,2.72668472222222,6.4077,-1.55,"high","air"
"2254",139,4.37243076923077,9.9487,-1.08,"high","air"
"2255",140,6.84780138888889,10.5185,3.4,"high","air"
"2256",141,8.02603888888889,11.07,5.55,"high","air"
"2257",142,4.14661222222222,13.01,-2.0697,"high","air"
"2258",143,1.62279930555556,15,-5.3131,"high","air"
"2259",144,3.26460486111111,15.8,-4.7764,"high","air"
"2260",145,4.21772575,15.33,-3.1149,"high","air"
"2261",146,2.36792308333333,11.46,-2.6106,"high","air"
"2262",147,2.45375409722222,10.41,-1.5812,"high","air"
"2263",148,4.222619625,11.41,-0.21386,"high","air"
"2264",149,6.93401,13.18,2.9434,"high","air"
"2265",150,8.21635694444444,14.27,4.2396,"high","air"
"2266",151,9.02411527777778,14.73,4.3466,"high","air"
"2267",152,9.06818611111111,14.1867,3.57,"high","air"
"2268",153,10.1132,15.4983,3.62,"high","air"
"2269",154,12.8684708333333,16.8227,7.99,"high","air"
"2270",155,13.2202555555556,16.0166,10.16,"high","air"
"2271",156,13.7326013888889,18.5306,9.65,"high","air"
"2272",157,14.3467208333333,19.0157,8.52,"high","air"
"2273",158,13.5748472222222,17.3974,10.37,"high","air"
"2274",159,13.1677666666667,16.116,10.5637,"high","air"
"2275",160,12.3451666666667,17.7598,6.14,"high","air"
"2276",161,12.9626902777778,19.523,4.86,"high","air"
"2277",162,10.8362055555556,17.6199,3.85,"high","air"
"2278",163,8.25300694444444,14.7727,-3.89,"high","air"
"2279",164,5.45997777777778,14.0011,-6.48,"high","air"
"2280",165,5.98091944444444,11.43,-0.74,"high","air"
"2281",166,8.37717083333333,14.07,4.5094,"high","air"
"2282",167,9.35178194444445,15.77,5.3381,"high","air"
"2283",168,8.92969027777778,19.28,3.3083,"high","air"
"2284",169,8.49597944444444,20.34,-0.14108,"high","air"
"2285",170,10.9517680555556,22.17,2.1968,"high","air"
"2286",171,12.6004208333333,22.46,5.9338,"high","air"
"2287",172,15.6286291666667,21.59,9.8094,"high","air"
"2288",173,17.3243361111111,21.0071,13.74,"high","air"
"2289",174,17.7363430555556,21.52,15.0342,"high","air"
"2290",175,16.8508763888889,21.25,13.1547,"high","air"
"2291",176,17.2485305555556,21.22,14.1435,"high","air"
"2292",177,15.5111763888889,18.69,11.6419,"high","air"
"2293",178,15.7401333333333,20.5297,12.1,"high","air"
"2294",179,16.6797097222222,21.0875,11.52,"high","air"
"2295",180,16.9273291666667,21.9994,11.44,"high","air"
"2296",181,17.1947888888889,21.2767,11.53,"high","air"
"2297",182,16.4090986842105,20.02,11.8065,"high","air"
"2298",183,16.8719808333333,20.1567,13.073,"high","air"
"2299",184,15.6154475,18.9311,10.8989,"high","air"
"2300",185,15.043095,18.5932,11.3283,"high","air"
"2301",186,15.2754266666667,18.93,12.36,"high","air"
"2302",187,15.5663491666667,19.63,12.3401,"high","air"
"2303",188,15.0762891666667,20.51,10.6134,"high","air"
"2304",189,14.3958708333333,22.45,9.7836,"high","air"
"2305",190,13.4731233333333,22.25,6.7944,"high","air"
"2306",191,11.6899241666667,21.7,1.8148,"high","air"
"2307",192,11.08188,20.11,3.9942,"high","air"
"2308",193,10.7046483333333,18.54,6.096,"high","air"
"2309",194,12.2251208333333,19.14,7.7085,"high","air"
"2310",195,13.18079,18.73,9.0542,"high","air"
"2311",196,14.3095125,21.0704,8.6603,"high","air"
"2312",197,15.3410791666667,21.0916,9.083,"high","air"
"2313",198,16.4750033333333,21.75,11.2863,"high","air"
"2314",199,15.4944241666667,19.6554,12.1783,"high","air"
"2315",200,14.07933,18.26,10.3479,"high","air"
"2316",201,12.7117516666667,17.69,7.541,"high","air"
"2317",202,12.5530941666667,17.71,9.1986,"high","air"
"2318",203,13.6923958333333,19.85,9.4479,"high","air"
"2319",204,14.6491783333333,20.88,9.3285,"high","air"
"2320",205,15.5994924731183,21.37,8.7979,"high","air"
"2321",206,16.3830707070707,21.9874,8.475,"high","air"
"2322",207,14.9949583333333,22.109,8.1303,"high","air"
"2323",208,15.2486225,21.3545,9.5284,"high","air"
"2324",209,15.1397941666667,22.4749,8.0704,"high","air"
"2325",210,17.0511041666667,23.3768,11.5034,"high","air"
"2326",211,17.7487333333333,23.0813,13.2,"high","air"
"2327",212,18.4225308333333,23.4172,14.41,"high","air"
"2328",213,17.6260491666667,22.2593,11.7424,"high","air"
"2329",214,16.868755,22.77,11.0585,"high","air"
"2330",215,16.3322566666667,20.8,12.2492,"high","air"
"2331",216,15.79596,20.2576,12.5969,"high","air"
"2332",217,15.1453383333333,20.2985,11.88,"high","air"
"2333",218,14.2245658333333,18.5757,10.2958,"high","air"
"2334",219,14.4080808333333,17.4721,10.51,"high","air"
"2335",220,12.7312458333333,17.0549,8.8734,"high","air"
"2336",221,12.1034633333333,16.67,8.1958,"high","air"
"2337",222,13.6482916666667,17.7543,10.5457,"high","air"
"2338",223,13.1693916666667,18.26,10.3217,"high","air"
"2339",224,13.0619775,18.03,8.922,"high","air"
"2340",225,13.72015,17.57,10.1913,"high","air"
"2341",226,14.83116,18.4466,11.21,"high","air"
"2342",227,15.2138591666667,19.9355,10.62,"high","air"
"2343",228,15.7072441666667,20.9711,8.27,"high","air"
"2344",229,16.4846791666667,20.9559,11.68,"high","air"
"2345",230,16.6748841666667,20.7424,12.46,"high","air"
"2346",231,16.4591675,20.4747,12.7401,"high","air"
"2347",232,16.5225,20.4348,13.62,"high","air"
"2348",233,15.8883683333333,21.4439,11.98,"high","air"
"2349",234,15.264965,19.9577,11.8151,"high","air"
"2350",235,14.6640008333333,19.662,11.03,"high","air"
"2351",236,14.5277366666667,18.8987,10.98,"high","air"
"2352",237,14.7843883333333,19.4139,10.8961,"high","air"
"2353",238,15.1326991666667,18.6437,11.8985,"high","air"
"2354",239,14.71875,18.84,12.0104,"high","air"
"2355",240,14.8876541666667,20.44,11.0398,"high","air"
"2356",241,15.2857175,20.98,10.6484,"high","air"
"2357",242,15.2682291666667,20.97,11.4475,"high","air"
"2358",243,14.4289441666667,19.99,8.555,"high","air"
"2359",244,15.4253908333333,19.2516,10.4785,"high","air"
"2360",245,14.7804958333333,19.22,10.3636,"high","air"
"2361",246,14.1037933333333,20.99,10.0013,"high","air"
"2362",247,12.5565491666667,20.53,6.9072,"high","air"
